#group,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host,topic
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T01:44:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T01:48:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T01:52:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T01:56:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T02:00:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T02:04:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T02:08:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T02:12:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T02:16:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T02:20:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T02:24:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T02:28:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T02:32:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T02:36:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T02:40:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T02:44:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T02:48:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T02:52:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T02:56:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T03:00:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T03:04:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T03:08:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T03:12:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T03:16:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T03:20:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T03:24:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T03:28:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T03:32:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T03:36:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T03:40:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T03:44:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T03:48:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T03:52:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T03:56:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T04:00:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T04:04:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T04:08:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T04:12:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T04:16:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T04:20:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T04:24:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T04:28:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T04:32:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T04:36:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T04:40:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T04:44:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T04:48:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T04:52:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T04:56:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T05:00:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T05:04:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T05:08:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T05:12:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T05:16:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T05:20:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T05:24:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T05:28:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T05:32:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T05:36:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T05:40:00Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,9,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,0,TkVAr,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T07:28:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T07:32:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T07:36:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T07:40:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T07:44:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T07:48:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T07:52:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T07:56:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T08:00:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T08:04:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T08:08:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T08:12:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T08:16:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T08:20:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T08:24:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T08:28:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T08:32:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T08:36:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T08:40:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T08:44:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T08:48:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T08:52:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T08:56:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T09:00:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T09:04:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T09:08:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T09:12:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T09:16:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T09:20:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T09:24:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T09:28:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T09:32:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T09:36:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T09:40:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T09:44:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T09:48:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T09:52:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T09:56:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T10:00:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T10:04:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T10:08:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T10:12:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T10:16:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T10:20:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T10:24:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T10:28:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T10:32:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T10:36:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T10:40:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T10:44:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T10:48:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T10:52:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T10:56:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T11:00:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T11:04:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T11:08:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T11:12:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T11:16:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T11:20:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T11:24:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T11:28:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T11:32:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T11:36:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T11:40:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T11:44:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T11:48:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T11:52:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T11:56:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T12:00:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T12:04:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T12:08:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T12:12:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T12:16:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T12:20:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T12:24:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T12:28:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T12:32:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T12:36:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T12:40:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T12:44:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
,,10,2023-06-21T05:43:12.987039439Z,2023-06-22T05:43:12.987039439Z,2023-06-21T12:48:00Z,0,TkW,mqtt_consumer,baadalvm,/devices/swsn/FSM-8822980/0
